ref_name,ref_variant,ref_pilot,flight_id,preset,sigma,seq,gate_id,s_gate_m,s_est_m,gate_err_m
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,37,10,79.22801713368243,73.5223565728138,5.705660560868623
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,38,11,88.27909242361487,83.09484970490601,5.184242718708859
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,39,0,1.065615023947291,88.45455007156407,5.261774104604868
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,42,1,7.116208876147144,4.716825885963098,2.399382990184046
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,43,2,25.127554492799387,30.95739424960628,5.829839756806894
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,44,3,21.16619674222841,33.61947156930375,12.453274827075337
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,15,2,25.127554492799387,37.55705537077833,12.429500877978942
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,16,3,21.16619674222841,38.81346529997521,17.647268557746802
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,17,4,38.31120354003133,41.21537035859136,2.9041668185600287
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,18,5,53.74570328227816,47.49668303846324,6.249020243814918
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,19,6,65.73289379286808,58.49882078113161,7.23407301173647
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,20,7,67.95489262816392,67.2876815749165,0.6672110532474136
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,21,8,68.15563189149117,67.21871836461018,0.9369135268809856
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,22,9,69.98641394961211,72.76098339886079,2.7745694492486734
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,23,10,79.22801713368243,77.07734572140204,2.1506714122803885
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,24,11,88.27909242361487,81.72382573895295,6.555266684661916
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,25,0,1.065615023947291,87.37162842803431,6.344695748134626
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,28,1,7.116208876147144,1.079331848470419,6.0368770276767245
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,29,2,25.127554492799387,29.746924869708067,4.61937037690868
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,30,3,21.16619674222841,34.94479541003254,13.778598667804129
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,31,4,38.31120354003133,38.934620582373825,0.6234170423424956
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,32,5,53.74570328227816,48.842470126238595,4.903233156039562
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,33,6,65.73289379286808,59.486373902005084,6.246519890862999
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,34,7,67.95489262816392,67.81618564119835,0.13870698696557326
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,35,8,68.15563189149117,66.81677477237879,1.338857119112376
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,36,9,69.98641394961211,71.94080938180373,1.9543954321916175
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,37,10,79.22801713368243,75.99691713330405,3.231100000378376
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,38,11,88.27909242361487,81.55399400638615,6.725098417228722
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,39,0,1.065615023947291,86.85788939981603,6.858434776352908
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,42,1,7.116208876147144,0.8678503133419828,6.24835856280516
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,43,2,25.127554492799387,31.985274071075672,6.857719578276285
RedRC_3,real,RedSeep,RedSeep-S008,baseline,4.0,44,3,21.16619674222841,36.32629145850879,15.16009471628038
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,15,2,25.127554492799387,34.28020267529404,9.152648182494655
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,16,3,21.16619674222841,35.363371085447376,14.197174343218965
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,17,4,38.31120354003133,40.74689326250197,2.4356897224706415
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,18,5,53.74570328227816,48.8127246195327,4.932978662745455
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,19,6,65.73289379286808,60.103985197253415,5.628908595614668
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,20,7,67.95489262816392,64.23427550291412,3.7206171252498024
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,21,8,68.15563189149117,67.72372013105178,0.43191176043939095
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,22,9,69.98641394961211,75.79428466778313,5.807870718171017
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,23,10,79.22801713368243,87.82191707909043,8.593899945407998
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,24,11,88.27909242361487,82.13234483592716,6.146747587687713
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,25,0,1.065615023947291,88.08813554563173,5.62818863053721
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,28,1,7.116208876147144,6.082517279064723,1.033691597082421
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,29,2,25.127554492799387,28.733242461758575,3.605687968959188
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,30,3,21.16619674222841,33.98819591864672,12.821999176418306
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,31,4,38.31120354003133,40.312357465099225,2.0011539250678965
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,32,5,53.74570328227816,51.46903228233176,2.276670999946397
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,33,6,65.73289379286808,59.92815619219334,5.804737600674741
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,34,7,67.95489262816392,65.5256197438977,2.4292728842662115
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,35,8,68.15563189149117,67.92959896750267,0.22603292398849817
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,36,9,69.98641394961211,71.59286904818192,1.6064550985698105
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,37,10,79.22801713368243,74.35692634291821,4.871090790764214
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,38,11,88.27909242361487,79.44766976187255,8.831422661742323
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,39,0,1.065615023947291,84.62400797078872,9.092316205380214
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,42,1,7.116208876147144,3.9915397142796216,3.124669161867522
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,43,2,25.127554492799387,30.29621951942356,5.168665026624172
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,2.0,44,3,21.16619674222841,33.82186171859087,12.655664976362456
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,15,2,25.127554492799387,33.63480040659965,8.507245913800265
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,16,3,21.16619674222841,37.64690627526232,16.480709533033906
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,17,4,38.31120354003133,40.01913330276778,1.7079297627364483
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,18,5,53.74570328227816,47.74363894637407,6.0020643359040875
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,19,6,65.73289379286808,59.19482188411523,6.538071908752855
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,20,7,67.95489262816392,66.86283576069015,1.0920568674737723
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,21,8,68.15563189149117,67.70354320739125,0.45208868409991965
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,22,9,69.98641394961211,72.31064562781253,2.3242316782004195
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,23,10,79.22801713368243,76.62362792181641,2.604389211866021
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,24,11,88.27909242361487,81.37401200696802,6.905080416646854
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,25,0,1.065615023947291,85.80677642281228,7.909547753356662
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,28,1,7.116208876147144,92.34134579661371,7.425572231755083
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,29,2,25.127554492799387,30.687208295897676,5.559653803098289
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,30,3,21.16619674222841,35.43424826992136,14.26805152769295
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,31,4,38.31120354003133,38.49717397743956,0.18597043740822983
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,32,5,53.74570328227816,49.45332433384985,4.292378948428308
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,33,6,65.73289379286808,57.934567112242014,7.798326680626069
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,34,7,67.95489262816392,65.81071694286437,2.144175685299544
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,35,8,68.15563189149117,67.41212880141204,0.7435030900791304
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,36,9,69.98641394961211,71.7137804864534,1.7273665368412878
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,37,10,79.22801713368243,76.34089523637711,2.8871218973053203
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,38,11,88.27909242361487,81.29687325027761,6.982219173337256
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,39,0,1.065615023947291,84.55387755891593,9.16244661725301
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,42,1,7.116208876147144,90.38067547047667,9.386242557892118
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,43,2,25.127554492799387,30.985859539308834,5.858305046509447
RedRC_3,real,RedSeep,RedSeep-S008,no_thr,4.0,44,3,21.16619674222841,35.890011095476815,14.723814353248404
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,15,2,25.127554492799387,35.708144463440135,10.580589970640748
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,16,3,21.16619674222841,36.72825048620774,15.56205374397933
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,17,4,38.31120354003133,40.506848225919164,2.195644685887835
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,18,5,53.74570328227816,49.06927889155274,4.6764243907254155
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,19,6,65.73289379286808,59.93422280176379,5.798670991104295
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,20,7,67.95489262816392,65.43717637388343,2.5177162542804865
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,21,8,68.15563189149117,67.84471075041968,0.31092114107148916
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,22,9,69.98641394961211,72.96987387011873,2.9834599205066183
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,23,10,79.22801713368243,75.77212593878947,3.4558911948929563
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,24,11,88.27909242361487,81.51656633011878,6.762526093496092
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,25,0,1.065615023947291,87.31238048797238,6.403943688196563
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,28,1,7.116208876147144,5.04584627431515,2.0703626018319934
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,29,2,25.127554492799387,29.579467739895367,4.45191324709598
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,30,3,21.16619674222841,33.90764518760645,12.741448445378037
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,31,4,38.31120354003133,40.25765329174402,1.9464497517126915
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,32,5,53.74570328227816,51.23596093881366,2.509742343464495
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,33,6,65.73289379286808,59.30133220702908,6.431561585839006
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,34,7,67.95489262816392,65.63680439610508,2.318088232058841
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,35,8,68.15563189149117,67.79867609287874,0.3569557986124323
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,36,9,69.98641394961211,71.13536266749335,1.1489487178812396
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,37,10,79.22801713368243,74.8660526141452,4.361964519537224
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,38,11,88.27909242361487,79.62158601400263,8.657506409612239
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,39,0,1.065615023947291,84.31651972697944,9.399804449189503
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,42,1,7.116208876147144,1.7286159971426411,5.387592879004503
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,43,2,25.127554492799387,30.669634893603412,5.542080400804025
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,2.0,44,3,21.16619674222841,34.704676571461704,13.538479829233292
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,15,2,25.127554492799387,35.800922574077184,10.673368081277797
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,16,3,21.16619674222841,38.28273725999737,17.116540517768957
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,17,4,38.31120354003133,40.69340701751884,2.382203477487508
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,18,5,53.74570328227816,47.3418062752019,6.40389700707626
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,19,6,65.73289379286808,58.455286986443014,7.277606806425069
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,20,7,67.95489262816392,66.91396008740993,1.0409325407539853
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,21,8,68.15563189149117,67.00174968735942,1.1538822041317474
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,22,9,69.98641394961211,72.01965677595454,2.0332428263424305
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,23,10,79.22801713368243,77.72598261440494,1.5020345192774869
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,24,11,88.27909242361487,82.72225327411294,5.556839149501926
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,25,0,1.065615023947291,86.50212842945496,7.214195746713983
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,28,1,7.116208876147144,91.93844543459689,7.828472593771906
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,29,2,25.127554492799387,26.880971945073068,1.7534174522736805
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,30,3,21.16619674222841,33.91793570318546,12.751738960957045
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,31,4,38.31120354003133,37.96273346189,0.34847007814133235
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,32,5,53.74570328227816,49.175754093154886,4.569949189123271
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,33,6,65.73289379286808,57.62578471861338,8.107109074254701
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,34,7,67.95489262816392,65.96491264148892,1.9899799866749959
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,35,8,68.15563189149117,66.78877991501163,1.3668519764795377
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,36,9,69.98641394961211,71.81228006048923,1.825866110877115
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,37,10,79.22801713368243,77.85507165824357,1.3729454754388541
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,38,11,88.27909242361487,82.71532256835843,5.563769855256439
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,39,0,1.065615023947291,85.47714899534792,8.239175180821022
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,42,1,7.116208876147144,90.47226416894786,9.294653859420933
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,43,2,25.127554492799387,31.26786135608993,6.140306863290544
RedRC_3,real,RedSeep,RedSeep-S008,angular_scaled,4.0,44,3,21.16619674222841,36.96785004746406,15.80165330523565
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,11,2,30.601148194834188,34.426481004680134,3.8253328098459463
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,12,3,35.46557956935326,36.56505235846315,1.099472789109889
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,13,4,47.388526892541385,39.165709586572,8.222817305969386
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,14,5,54.841336256981506,39.72949561070285,15.111840646278658
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,15,6,66.90792826194613,94.83831314874712,27.930384886800994
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,16,7,72.15013573120596,19.380556758598473,49.740289725019835
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,17,8,75.91000564377816,43.12994140872786,32.780064235050304
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,18,9,81.1273760705135,82.27662126017799,1.1492451896644837
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,19,10,87.0158040302251,6.565189025609166,22.0592536930114
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,20,11,94.47179284508466,9.567503363274488,17.605579215817144
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,21,0,100.73933871666817,10.94624681029612,12.71677679125527
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,24,1,5.546193004467491,12.891571925268636,7.345378920801145
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,25,2,30.601148194834188,16.36774724036082,14.233400954473368
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,26,3,35.46557956935326,16.684396855453112,18.781182713900147
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,27,4,47.388526892541385,28.413257314993455,18.97526957754793
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,28,5,54.841336256981506,19.085446367923435,35.75588988905807
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,29,6,66.90792826194613,10.615875759794845,46.21781619547605
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,30,7,72.15013573120596,14.793543429735042,45.1532763961564
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,31,8,75.91000564377816,41.45418027002442,34.45582537375374
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,32,9,81.1273760705135,2.3197149109817365,23.70220753809555
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,33,10,87.0158040302251,11.43902167513694,26.93308634253917
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,34,11,94.47179284508466,9.13685238746712,17.174928240009777
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,35,0,100.73933871666817,10.716878958704882,12.487408939664036
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,38,1,5.546193004467491,12.910525024408074,7.364332019940583
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,39,2,30.601148194834188,14.505037055971558,16.096111138862632
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,40,3,35.46557956935326,13.634567668956912,21.831011900396348
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,41,4,47.388526892541385,14.667888136615248,32.72063875592614
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,2.0,42,5,54.841336256981506,13.48438505049857,41.35695120648293
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,11,2,30.601148194834188,38.39009336356256,7.788945168728375
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,12,3,35.46557956935326,39.94356558644601,4.4779860170927535
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,13,4,47.388526892541385,41.12053528902022,6.267991603521168
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,14,5,54.841336256981506,43.28536538377814,11.555970873203364
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,15,6,66.90792826194613,65.17885838000905,1.729069881937079
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,16,7,72.15013573120596,26.04691996046821,46.103215770737755
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,17,8,75.91000564377816,57.2192820604563,18.690723583321862
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,18,9,81.1273760705135,78.62026543071352,2.50711063979999
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,19,10,87.0158040302251,0.6656341098172865,16.159698777219518
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,20,11,94.47179284508466,2.177364727966633,10.215440580509295
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,21,0,100.73933871666817,4.498283304915034,6.268813285874188
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,24,1,5.546193004467491,8.136876413107775,2.5906834086402837
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,25,2,30.601148194834188,13.034486947408523,17.566661247425664
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,26,3,35.46557956935326,13.342077804996164,22.123501764357094
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,27,4,47.388526892541385,15.45054537674518,31.937981515796203
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,28,5,54.841336256981506,16.715405091010936,38.12593116597057
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,29,6,66.90792826194613,13.40908349054569,49.01102392622689
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,30,7,72.15013573120596,15.222330098647237,45.582063065068596
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,31,8,75.91000564377816,21.128639217502627,47.728502271351786
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,32,9,81.1273760705135,20.502334143056604,41.88482677017042
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,33,10,87.0158040302251,13.226309462980185,28.72037413038241
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,34,11,94.47179284508466,9.807956034046272,17.846031886588932
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,35,0,100.73933871666817,10.090088589443365,11.860618570402522
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,38,1,5.546193004467491,11.183774866846907,5.637581862379416
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,39,2,30.601148194834188,13.948180294152818,16.652967900681368
Grom_4,sim,Gromozeka,RedSeep-S007,baseline,4.0,40,3,35.46557956935326,13.624415427771204,21.841164141582055
