ref_source,ref_drone,flight_id,test_drone,drone_cond,lap_selection,n_laps,smooth_w,p90_err_m,median_err_m,jump_rate,n_test_laps
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,fastest,3,5,8.454430095029236,1.7147270293510626,0.024329437544166194,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,fastest,3,9,8.33452557059091,1.849709490957224,0.02209258734925609,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,fastest,3,15,7.94318037197933,2.003675142871051,0.007669796738778478,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,fastest,5,1,8.481132324337088,1.695860276421847,0.04143184266875204,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,fastest,5,3,7.70956569381988,1.6795882434466638,0.02963417385780707,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,fastest,5,5,7.204827335096225,1.681861707143734,0.006254442075337597,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,fastest,5,9,9.408099687915621,1.8781210745259358,0.03534274471851779,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,fastest,5,15,15.834733440528865,2.267358968220441,0.07341430181374108,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,1,7.878919388444001,1.860002127125669,0.005949851253718657,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,3,8.278960755233836,2.02853300317062,0.014534186236724062,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,5,8.123953943737629,2.0665137530533664,0.0165917498944775,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,9,8.022320027569215,2.13186050828161,0.00524153562827596,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,1,15,8.433169325321058,2.296527223175796,0.0035415781272134864,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,1,8.790983524914616,1.9261484528893955,0.04211357757989242,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,3,7.4513486337990225,1.828454872900797,0.021961167388725732,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,5,8.08511239694173,1.902638494776011,0.037019987790994635,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,9,9.124774911449526,2.129514453657123,0.04651576674335808,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,3,15,9.557867882515728,2.2723081049211493,0.051924579639595715,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,1,8.481132324337795,1.6958602764218658,0.04143184266875204,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,3,7.70956569382063,1.67958824344601,0.02963417385780707,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,5,7.204827335096868,1.6818617071438762,0.006254442075337597,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,9,9.40809968791626,1.878121074526523,0.03534274471851779,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,manual_best,5,15,15.834733440529213,2.2673589682209987,0.07341430181374108,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,median_time,1,1,8.265577323165951,1.5461910365536824,0.023019019407244032,3
